date,data,symbol
2021-01-04 09:30:00,125.4707,IBM
2021-01-04 09:31:00,125.05,IBM
2021-01-04 09:32:00,125.27,IBM
2021-01-04 09:33:00,125.2,IBM
2021-01-04 09:34:00,125.34,IBM
2021-01-04 09:35:00,125.315,IBM
2021-01-04 09:36:00,125.515,IBM
2021-01-04 09:37:00,125.4361,IBM
2021-01-04 09:38:00,125.46,IBM
2021-01-04 09:39:00,125.67,IBM
2021-01-04 09:40:00,125.645,IBM
2021-01-04 09:41:00,125.61,IBM
2021-01-04 09:42:00,125.63,IBM
2021-01-04 09:43:00,125.54,IBM
2021-01-04 09:44:00,125.605,IBM
2021-01-04 09:45:00,125.57,IBM
2021-01-04 09:46:00,125.53,IBM
2021-01-04 09:47:00,125.37,IBM
2021-01-04 09:48:00,125.25,IBM
2021-01-04 09:49:00,125.125,IBM
2021-01-04 09:50:00,125.15,IBM
2021-01-04 09:51:00,125.14,IBM
2021-01-04 09:52:00,124.96,IBM
2021-01-04 09:53:00,125.088,IBM
2021-01-04 09:54:00,125.23,IBM
2021-01-04 09:55:00,125.175,IBM
2021-01-04 09:56:00,125.06,IBM
2021-01-04 09:57:00,125.173,IBM
2021-01-04 09:58:00,125.15,IBM
2021-01-04 09:59:00,125.146,IBM
2021-01-04 10:00:00,125.215,IBM
2021-01-04 10:01:00,125.08,IBM
2021-01-04 10:02:00,125.05,IBM
2021-01-04 10:03:00,125.07,IBM
2021-01-04 10:04:00,125.01,IBM
2021-01-04 10:05:00,124.9296,IBM
2021-01-04 10:06:00,124.86,IBM
2021-01-04 10:07:00,124.883,IBM
2021-01-04 10:08:00,124.84,IBM
2021-01-04 10:09:00,124.895,IBM
2021-01-04 10:10:00,124.86,IBM
2021-01-04 10:11:00,124.86,IBM
2021-01-04 10:12:00,124.79,IBM
2021-01-04 10:13:00,124.8,IBM
2021-01-04 10:14:00,124.85,IBM
2021-01-04 10:15:00,124.755,IBM
2021-01-04 10:16:00,124.785,IBM
2021-01-04 10:17:00,124.7713,IBM
2021-01-04 10:18:00,124.66,IBM
2021-01-04 10:19:00,124.725,IBM
2021-01-04 10:20:00,124.715,IBM
2021-01-04 10:21:00,124.71,IBM
2021-01-04 10:22:00,124.58,IBM
2021-01-04 10:23:00,124.535,IBM
2021-01-04 10:24:00,124.58,IBM
2021-01-04 10:25:00,124.53,IBM
2021-01-04 10:26:00,124.56,IBM
2021-01-04 10:27:00,124.4678,IBM
2021-01-04 10:28:00,124.565,IBM
2021-01-04 10:29:00,124.685,IBM
2021-01-04 10:30:00,124.72,IBM
2021-01-04 10:31:00,124.5722,IBM
2021-01-04 10:32:00,124.57,IBM
2021-01-04 10:33:00,124.5731,IBM
2021-01-04 10:34:00,124.5976,IBM
2021-01-04 10:35:00,124.56,IBM
2021-01-04 10:36:00,124.65,IBM
