date,data,symbol
2018-01-02 09:30:00,154.212,IBM
2018-01-02 09:31:00,154.32,IBM
2018-01-02 09:32:00,154.265,IBM
2018-01-02 09:33:00,154.27,IBM
2018-01-02 09:34:00,154.37,IBM
2018-01-02 09:35:00,154.22,IBM
2018-01-02 09:36:00,154.12,IBM
2018-01-02 09:37:00,154.34,IBM
2018-01-02 09:38:00,154.6201,IBM
2018-01-02 09:39:00,154.45,IBM
2018-01-02 09:40:00,154.6,IBM
2018-01-02 09:41:00,154.639,IBM
2018-01-02 09:42:00,154.53,IBM
2018-01-02 09:43:00,154.53,IBM
2018-01-02 09:44:00,154.46,IBM
2018-01-02 09:45:00,154.24,IBM
2018-01-02 09:46:00,154.38,IBM
2018-01-02 09:47:00,154.4,IBM
2018-01-02 09:48:00,154.51,IBM
2018-01-02 09:49:00,154.36,IBM
2018-01-02 09:50:00,154.4683,IBM
2018-01-02 09:51:00,154.48,IBM
2018-01-02 09:52:00,154.59,IBM
2018-01-02 09:53:00,154.6,IBM
2018-01-02 09:54:00,154.557,IBM
2018-01-02 09:55:00,154.58,IBM
2018-01-02 09:56:00,154.6,IBM
2018-01-02 09:57:00,154.605,IBM
2018-01-02 09:58:00,154.64,IBM
2018-01-02 09:59:00,154.7,IBM
2018-01-02 10:00:00,154.74,IBM
2018-01-02 10:01:00,154.68,IBM
2018-01-02 10:02:00,154.67,IBM
2018-01-02 10:03:00,154.68,IBM
2018-01-02 10:04:00,154.65,IBM
2018-01-02 10:05:00,154.59,IBM
2018-01-02 10:06:00,154.5011,IBM
2018-01-02 10:07:00,154.4946,IBM
2018-01-02 10:08:00,154.454,IBM
2018-01-02 10:09:00,154.4,IBM
2018-01-02 10:10:00,154.4199,IBM
2018-01-02 10:11:00,154.35,IBM
2018-01-02 10:12:00,154.49,IBM
2018-01-02 10:13:00,154.42,IBM
2018-01-02 10:14:00,154.38,IBM
2018-01-02 10:15:00,154.32,IBM
2018-01-02 10:16:00,154.23,IBM
2018-01-02 10:17:00,154.2799,IBM
2018-01-02 10:18:00,154.27,IBM
2018-01-02 10:19:00,154.21,IBM
2018-01-02 10:20:00,154.26,IBM
2018-01-02 10:21:00,154.2606,IBM
2018-01-02 10:22:00,154.4412,IBM
2018-01-02 10:23:00,154.41,IBM
